filepath,events
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1548.wav,"[('noise', 0, 10.0), ('engine_idling', 3.624082293967242, 5.726159601106766), ('jackhammer', 4.0725842564698675, 5.395658041027748), ('siren', 4.167785593435185, 7.504041455589103), ('gun_shot', 4.231096967096467, 5.501096967096467), ('engine_idling', 4.479616611739694, 7.7280345275391795), ('street_music', 5.305160878567262, 8.13407381545853), ('children_playing', 6.297803098046445, 7.226866583117504), ('dog_bark', 6.754613842315672, 9.254613842315672)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1549.wav,"[('noise', 0, 10.0), ('siren', 5.614724542444868, 6.934638119053771), ('car_horn', 6.293686313592566, 9.85721180912816), ('engine_idling', 6.389517576606336, 8.628153548178803), ('gun_shot', 9.004998801130668, 9.912186801130668)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal155.wav,"[('noise', 0, 10.0), ('dog_bark', 2.7204364469843476, 5.680436446984348), ('car_horn', 3.0392376671196764, 5.782899714170519), ('car_horn', 3.191775490387361, 4.461775490387361), ('street_music', 4.426483282035935, 7.984046984418326), ('car_horn', 4.969698481908583, 5.708247481908583), ('drilling', 5.543587703561084, 9.1692448269897), ('gun_shot', 5.89236737165744, 6.37236737165744)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1550.wav,"[('noise', 0, 10.0), ('air_conditioner', 2.930499232142868, 4.5248217735557805), ('dog_bark', 3.2707813111879895, 6.6128504805867045), ('jackhammer', 3.4388321451910477, 5.1210847678843745), ('gun_shot', 4.148943551705482, 5.859237178745711), ('siren', 5.372021552625052, 8.624280327212418), ('dog_bark', 6.6731998359052325, 8.68517451840243)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1551.wav,"[('noise', 0, 10.0), ('children_playing', 7.18726115498317, 8.671732140520625)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1552.wav,"[('noise', 0, 10.0), ('drilling', 2.8436817509325323, 6.1403849674994815), ('dog_bark', 3.0465624653675167, 4.416562465367517), ('gun_shot', 4.357520782519551, 5.7629577825195515), ('dog_bark', 5.730796630542905, 5.920796630542905), ('street_music', 5.977572957939202, 8.291362958779008), ('air_conditioner', 8.416029145653972, 9.597143992566897)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1553.wav,"[('noise', 0, 10.0), ('drilling', 3.435348789822123, 7.205603934881694), ('children_playing', 4.991136343140725, 7.643962267012698), ('children_playing', 6.014733094717149, 6.541058997222619), ('siren', 7.340868069538544, 8.42593829097162)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1554.wav,"[('noise', 0, 10.0), ('jackhammer', 2.5654272523555397, 3.7722245565855967), ('siren', 2.6920747146037067, 5.27472615478437), ('siren', 2.9857981641312272, 4.489203592765731), ('jackhammer', 4.037957764251098, 7.951007110112707), ('engine_idling', 4.623321868020199, 5.6977181759721915), ('car_horn', 7.066439159676575, 7.606439159676575), ('car_horn', 7.198956300104907, 10.264669533670071), ('street_music', 7.593136457304563, 10.049852490680285), ('gun_shot', 8.216962599008372, 10.076962599008372)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1555.wav,"[('noise', 0, 10.0), ('drilling', 2.1470698504387817, 2.749262423296069), ('car_horn', 8.00843525448289, 8.580995651287768)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1556.wav,"[('noise', 0, 10.0), ('dog_bark', 3.84075455412421, 5.175016661732719), ('dog_bark', 4.422714252246344, 5.919307007750386), ('car_horn', 5.334097343134511, 5.844602441338662), ('siren', 5.529703523786716, 8.023500962083247), ('children_playing', 6.7290468013337215, 10.53570098633055)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1557.wav,"[('noise', 0, 10.0), ('children_playing', 4.218526735395337, 6.767903096631809), ('air_conditioner', 4.230890034618456, 7.148525055393012), ('jackhammer', 5.984129868468276, 7.072848234052259), ('gun_shot', 7.503144462559514, 8.360661256098785)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1558.wav,"[('noise', 0, 10.0), ('drilling', 0.5063257436010957, 2.90049343936904), ('car_horn', 3.6763782626775603, 4.6323051587254085), ('air_conditioner', 5.472163244222095, 6.1015371209919), ('engine_idling', 6.221328078361237, 8.559767289158305), ('air_conditioner', 7.486261021387029, 9.765592625562622)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1559.wav,"[('noise', 0, 10.0), ('siren', 2.115358211913943, 3.5473958281495728), ('gun_shot', 2.763465036123524, 6.0597171622664465), ('dog_bark', 5.588525085627158, 5.864511085627158), ('children_playing', 6.268039938387972, 7.341553728312675)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal156.wav,"[('noise', 0, 10.0), ('children_playing', 4.793337287066388, 8.026883102261909), ('dog_bark', 4.993505352199759, 8.276537699689609), ('air_conditioner', 5.100500058572859, 7.3972492876489975), ('car_horn', 5.980082986642296, 9.3351309785543), ('drilling', 6.00289536174141, 6.9329315072370346), ('street_music', 6.349355415290488, 7.793359992906453), ('siren', 7.452776245638581, 7.9552971065440445)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1560.wav,"[('noise', 0, 10.0), ('gun_shot', 1.168034568524491, 2.321783419583962), ('engine_idling', 3.1913065653060766, 5.6178594704613065), ('jackhammer', 3.8220547757700585, 4.858292621753294), ('street_music', 4.1319031817782825, 4.634824150408843), ('car_horn', 4.32756144306492, 4.79300944306492), ('air_conditioner', 4.380879107834549, 5.604931877509028), ('siren', 5.045536671924616, 5.793819798985802), ('dog_bark', 5.558070875578985, 8.328070875578986), ('car_horn', 7.027476529515741, 10.055902931788737)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1561.wav,"[('noise', 0, 10.0), ('siren', 1.6586177485828406, 2.994940280688518), ('gun_shot', 3.3696857723571805, 4.291729686088115), ('children_playing', 4.017710247689358, 7.408764454391143), ('jackhammer', 5.296401947982154, 6.139318425749009), ('children_playing', 6.794665412136922, 9.759600147751977), ('dog_bark', 8.317200400359335, 9.337792791131786), ('siren', 8.587782504539401, 10.251211579331788)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1562.wav,"[('noise', 0, 10.0), ('drilling', 4.300894305065148, 6.03016079451082), ('children_playing', 5.0756117789780575, 6.264813287825481), ('jackhammer', 6.603644156609677, 9.28758154689162), ('gun_shot', 7.558273643903446, 8.875325643903446)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1563.wav,"[('noise', 0, 10.0), ('dog_bark', 2.427345205795456, 4.037345205795456), ('dog_bark', 3.5396222956694143, 6.046775435746701), ('engine_idling', 5.127892480233873, 6.474435720677463), ('street_music', 5.508369595904964, 8.539179499524295), ('gun_shot', 5.6261253796045985, 8.076125379604598), ('dog_bark', 6.878004346751034, 9.958124828336071)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1564.wav,"[('noise', 0, 10.0), ('air_conditioner', 0.8382896575042116, 3.3946013902264625), ('children_playing', 1.2591653231255533, 4.995570183365128), ('siren', 3.89796417213733, 5.478045653184773), ('siren', 6.1313853295650205, 6.747257446034055), ('siren', 6.733779954527481, 10.260132273547587), ('jackhammer', 6.737597485347937, 7.993139485347937)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1565.wav,"[('noise', 0, 10.0), ('dog_bark', 0.0602504944573683, 3.7842137961312443), ('drilling', 3.9727303362053332, 4.568503459522796), ('jackhammer', 4.519486695750399, 5.971430698240345), ('children_playing', 5.250546809580735, 7.9601789207068006), ('drilling', 5.941603112906157, 7.728234487664263), ('jackhammer', 7.714630920845945, 9.650417979223972)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1566.wav,"[('noise', 0, 10.0), ('jackhammer', 3.183257727470491, 4.677043942154063), ('drilling', 5.631572028914195, 9.20966625601705), ('air_conditioner', 7.102335178474869, 10.234957919908965)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1567.wav,"[('noise', 0, 10.0), ('engine_idling', 2.928729526301295, 5.000533017459626), ('children_playing', 3.242213281413315, 6.154329034079002), ('street_music', 3.5140841018691313, 5.221325023165983), ('drilling', 3.817685759851085, 5.417045698122273), ('car_horn', 4.637752101523447, 4.783126101523448), ('dog_bark', 4.699034620107541, 6.230723076791831), ('gun_shot', 4.767971789046551, 6.802057394875524), ('siren', 5.593104349349267, 8.530760690458417), ('air_conditioner', 8.160865783896881, 9.57182418541934)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1568.wav,"[('noise', 0, 10.0), ('air_conditioner', 2.4274647432605874, 5.450028747503967), ('children_playing', 4.83129291445922, 8.270434107849944), ('siren', 5.633937392547246, 8.239930551318475), ('drilling', 5.759990932346109, 8.643688649849498), ('air_conditioner', 6.415294868240636, 7.218715612020914), ('children_playing', 7.221223789348432, 8.97444924180063)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1569.wav,"[('noise', 0, 10.0), ('siren', 1.9734363608569612, 4.4635782863591675), ('engine_idling', 6.171998388188959, 7.674554930915672), ('street_music', 6.882676503033183, 9.677364415769164), ('gun_shot', 7.998266970148189, 9.828266970148189)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal157.wav,"[('noise', 0, 10.0), ('children_playing', 3.2471994311814343, 3.812778948799859), ('dog_bark', 6.332381974274814, 9.24560873888759)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1570.wav,"[('noise', 0, 10.0), ('engine_idling', 3.287075484802837, 4.433344736365609)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1571.wav,"[('noise', 0, 10.0), ('dog_bark', 3.8652563910955453, 4.759625617653457), ('dog_bark', 3.8682763791587886, 5.828223794361353), ('gun_shot', 3.9675873370831996, 5.1375873370831995), ('children_playing', 4.442232566300868, 6.074118137535753), ('air_conditioner', 4.810661155525863, 7.502744510982069), ('car_horn', 4.958355552594042, 8.069187057128229), ('dog_bark', 5.419978269086071, 7.307710269086071), ('street_music', 6.329129091087592, 7.744175094790292), ('dog_bark', 6.427298372258687, 10.158215910852485)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1572.wav,"[('noise', 0, 10.0), ('children_playing', 1.664187381965088, 3.144932951650869), ('jackhammer', 5.100130253975992, 5.8861420747554725), ('street_music', 5.20455389569432, 6.094555316376564), ('drilling', 5.353583467646269, 9.255242145554256), ('children_playing', 6.386947224464295, 8.416947224464295), ('drilling', 6.4449310751588005, 9.74433587253472), ('air_conditioner', 6.971557400967685, 10.3478129227767), ('drilling', 7.409829950327838, 9.760378875601267)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1573.wav,"[('noise', 0, 10.0), ('siren', 2.362191642183487, 4.350675787385981), ('jackhammer', 4.24545235624683, 5.727977644347366), ('air_conditioner', 5.499957648081053, 8.195875087467567), ('drilling', 5.855464722217647, 9.305649197495262), ('drilling', 6.338318508842132, 7.603978465744003), ('jackhammer', 6.505546561892242, 9.50463834290277), ('dog_bark', 6.552941014668878, 9.574569919045302), ('engine_idling', 7.143947512085417, 9.526406492929802)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1574.wav,"[('noise', 0, 10.0), ('jackhammer', 6.1821594481200135, 6.882983394478667), ('siren', 6.5122701560933445, 8.807747594512328)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1575.wav,"[('noise', 0, 10.0), ('air_conditioner', 3.751792319275778, 4.770733662734363), ('siren', 3.9653390730987916, 4.788050357661115), ('drilling', 4.739982106902881, 6.6323732418808845)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1576.wav,"[('noise', 0, 10.0), ('street_music', 0.76902475852481, 3.716200833283291), ('siren', 5.858910678455959, 9.142079397303942), ('jackhammer', 6.0508817792213705, 6.8177799489217765)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1577.wav,"[('noise', 0, 10.0), ('air_conditioner', 3.6572305346388623, 5.8688399288378195), ('drilling', 4.554842968499504, 5.574842968499505)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1578.wav,"[('noise', 0, 10.0), ('jackhammer', 2.2480291217162085, 3.6280291217162084), ('dog_bark', 2.728075346798862, 4.89496189449487), ('air_conditioner', 4.1596506535182165, 5.458441187467977), ('air_conditioner', 4.172840261655257, 7.077727770741333), ('jackhammer', 4.462672023758655, 6.3820681756104), ('jackhammer', 4.497713780029836, 5.83249070175358), ('siren', 6.363244984412316, 9.408390847401572)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1579.wav,"[('noise', 0, 10.0), ('car_horn', 2.7154022265049313, 3.1354022265049313)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal158.wav,"[('noise', 0, 10.0), ('street_music', 4.454335558219215, 6.997121852311956)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1580.wav,"[('noise', 0, 10.0), ('street_music', 3.107080548769038, 6.0255730589427445), ('engine_idling', 4.1952921002276184, 7.668857150983445), ('gun_shot', 6.052588213307816, 7.2606152133078155), ('siren', 6.265712199859468, 7.641666810881276), ('gun_shot', 6.700694383117757, 7.876142383117757)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1581.wav,"[('noise', 0, 10.0), ('dog_bark', 2.6765294335616465, 6.123535120839353), ('siren', 5.528543903259503, 8.606247290896938)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1582.wav,"[('noise', 0, 10.0), ('gun_shot', 5.007932545087589, 7.024224545087589)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1583.wav,"[('noise', 0, 10.0), ('drilling', 2.4382722927390095, 4.165550718852863), ('gun_shot', 4.18263700255907, 5.38263700255907), ('street_music', 4.192457798681963, 6.483920016331759), ('drilling', 6.377599605338084, 8.142215877392827), ('drilling', 7.79819283739713, 8.818417959080078), ('car_horn', 8.533328128688746, 9.623328128688746)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1584.wav,"[('noise', 0, 10.0), ('air_conditioner', 2.7862859685336714, 6.082433282480609), ('car_horn', 3.3161387887304667, 3.376138788730467), ('engine_idling', 3.9308557555594943, 6.218225230284295), ('children_playing', 6.188842906692355, 8.61778312243868), ('children_playing', 6.351714869718337, 9.046221128585184)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1585.wav,"[('noise', 0, 10.0), ('jackhammer', 3.717509029911687, 4.2410566990894765), ('drilling', 5.209396603990401, 7.055885052495796), ('jackhammer', 5.228145126443952, 5.778365356684377), ('jackhammer', 6.659582662847518, 7.555987208958835), ('siren', 6.719934647710599, 8.775256326437002)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1586.wav,"[('noise', 0, 10.0), ('drilling', 1.37922460083675, 1.9892246008367498), ('children_playing', 2.760287082703175, 4.828393202050378), ('car_horn', 3.6698506036083263, 3.894912603608326), ('children_playing', 6.079594922075001, 9.052459221790492), ('jackhammer', 6.578333169702685, 7.886815226794681), ('drilling', 6.71189711605858, 7.785852733306357)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1587.wav,"[('noise', 0, 10.0), ('car_horn', 0.8049422707017229, 1.154942270701723), ('air_conditioner', 2.234457704640362, 4.638431667805754), ('air_conditioner', 5.43873359402833, 9.051081680279147)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1588.wav,"[('noise', 0, 10.0), ('dog_bark', 1.3577081647419105, 4.37400811252723), ('air_conditioner', 2.835154415745657, 6.350786197860109), ('air_conditioner', 4.444594103252823, 8.14354078252197), ('drilling', 5.050783267632828, 6.382950121485431), ('engine_idling', 5.7479587065932884, 7.148354168215524), ('engine_idling', 6.1019338950194, 10.030837845203449), ('siren', 6.4679428236760295, 7.118233838880731), ('drilling', 7.607237661501104, 9.666811314006168)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1589.wav,"[('noise', 0, 10.0), ('engine_idling', 4.319346366918501, 8.249098845217603)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal159.wav,"[('noise', 0, 10.0), ('air_conditioner', 1.6223612629490436, 2.3821652700768903), ('drilling', 4.387118735965778, 6.52608403115688), ('gun_shot', 8.047887734416388, 10.470415605393733)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1590.wav,"[('noise', 0, 10.0), ('drilling', 3.986065592576531, 7.4057742253639205), ('air_conditioner', 4.4151818079302885, 6.53769877955915), ('gun_shot', 5.530277146210148, 7.210277146210148), ('street_music', 6.10607205568352, 9.158958448714865), ('engine_idling', 6.39475614151154, 9.429721112198717), ('air_conditioner', 6.734275236760517, 9.463636381781455), ('siren', 6.773056624198788, 9.118403008823748), ('jackhammer', 7.482005078279536, 9.870577237669089), ('engine_idling', 7.856866133593831, 10.028705854833278)]"
